event_date,fighter1,fighter2,outcome,weight_class,fighter1_curr_height,fighter1_reach,fighter1_stance,fighter1_sig_strikes_landed_pm,fighter1_sig_strikes_accuracy,fighter1_sig_strikes_absorbed_pm,fighter1_sig_strikes_defended,fighter1_takedown_avg_per15m,fighter1_takedown_accuracy,fighter1_takedown_defence,fighter1_submission_avg_attempted_per15m,fighter1_age,fighter2_curr_height,fighter2_reach,fighter2_stance,fighter2_sig_strikes_landed_pm,fighter2_sig_strikes_accuracy,fighter2_sig_strikes_absorbed_pm,fighter2_sig_strikes_defended,fighter2_takedown_avg_per15m,fighter2_takedown_accuracy,fighter2_takedown_defence,fighter2_submission_avg_attempted_per15m,fighter2_age
2023-07-29,CJ Vergara,Vinicius Salvador,fighter1,Flyweight,167.64000000000001,172.72,Orthodox,6.01,0.57,5.01,0.53,0.0,0.0,0.74,0.2,32.0,170.18,177.8,Southpaw,5.44,0.42,6.05,0.49,0.38,0.11,0.86,0.0,27.0
2023-07-29,Claudio Ribeiro,Roman Kopylov,fighter2,Middleweight,185.42000000000002,195.58,Orthodox,4.65,0.57,3.34,0.31,0.76,0.5,0.75,0.0,31.0,182.88,190.5,Southpaw,4.72,0.53,4.11,0.6,0.47,0.5,0.92,0.0,32.0
2023-07-29,Darrius Flowers,Jake Matthews,fighter2,Welterweight,175.26,180.34,Orthodox,4.19,0.56,7.02,0.4,1.7,0.33,1.0,0.0,29.0,180.34,185.42000000000002,Orthodox,3.27,0.45,2.33,0.6,1.71,0.41,0.61,0.7,29.0
2023-07-29,Matthew Semelsberger,Uros Medic,fighter2,Welterweight,185.42000000000002,190.5,Switch,4.06,0.43,4.36,0.55,1.02,0.58,0.5,0.1,31.0,185.42000000000002,180.34,Southpaw,6.97,0.61,3.92,0.58,0.53,1.0,0.8,0.0,30.0
2023-07-29,Miranda Maverick,Priscila Cachoeira,fighter1,Women's Flyweight,160.02,165.1,Southpaw,3.71,0.46,2.62,0.59,2.41,0.48,0.42,0.5,26.0,170.18,165.1,Orthodox,4.12,0.43,7.13,0.45,0.18,0.33,0.65,0.0,35.0
2023-07-22,Marcin Tybura,Tom Aspinall,fighter2,Heavyweight,190.5,198.12,Orthodox,3.55,0.48,3.35,0.55,1.39,0.33,0.79,0.1,38.0,195.58,198.12,Orthodox,7.65,0.66,2.9,0.65,3.7,1.0,1.0,1.9,30.0
2023-07-22,Andre Fili,Nathaniel Wood,fighter2,Featherweight,180.34,187.96,Orthodox,3.83,0.37,4.13,0.51,2.22,0.47,0.69,0.3,33.0,167.64000000000001,175.26,Orthodox,6.24,0.49,4.35,0.57,1.7,0.54,0.76,0.5,30.0
2023-07-22,Andre Muniz,Paul Craig,fighter2,Middleweight,185.42000000000002,198.12,Southpaw,2.17,0.5,2.03,0.53,2.97,0.4,0.35,1.5,33.0,190.5,193.04,Orthodox,2.57,0.46,2.85,0.46,1.91,0.23,0.42,1.7,36.0
2023-07-22,Fares Ziam,Jai Herbert,fighter1,Lightweight,185.42000000000002,190.5,Orthodox,2.82,0.47,2.01,0.65,0.97,0.23,0.75,0.0,26.0,185.42000000000002,195.58,Orthodox,2.69,0.41,3.15,0.45,0.2,0.1,0.57,0.0,35.0
2023-07-22,Lerone Murphy,Josh Culibao,fighter1,Featherweight,175.26,185.42000000000002,Orthodox,3.65,0.5,2.4,0.56,1.29,0.46,0.46,0.9,32.0,177.8,185.42000000000002,Orthodox,2.68,0.42,3.29,0.56,0.0,0.0,0.72,0.4,29.0
2023-07-22,Davey Grant,Daniel Marcos,fighter2,Bantamweight,172.72,175.26,Orthodox,4.77,0.42,3.82,0.55,1.26,0.41,0.61,0.2,38.0,170.18,175.26,Orthodox,4.88,0.46,3.7,0.69,0.4,0.5,0.89,0.0,30.0
2023-07-22,Jonny Parsons,Danny Roberts,fighter1,Welterweight,175.26,175.26,Orthodox,4.65,0.44,4.89,0.6,0.0,0.0,0.66,0.0,32.0,185.42000000000002,187.96,Southpaw,3.18,0.39,3.73,0.5,0.24,0.09,0.57,0.2,36.0
2023-07-22,Joel Alvarez,Marc Diakiese,fighter1,Lightweight,190.5,195.58,Orthodox,3.65,0.46,3.37,0.5,0.0,0.0,0.11,1.3,30.0,177.8,185.42000000000002,Orthodox,2.69,0.4,2.73,0.53,3.32,0.44,0.68,0.0,30.0
2023-07-22,Mick Parkin,Jamal Pogues,fighter1,Heavyweight,193.04,200.66,Orthodox,6.02,0.6,3.07,0.67,1.77,1.0,0.33,0.9,28.0,190.5,195.58,Orthodox,3.12,0.42,4.25,0.52,3.0,0.48,0.66,0.0,28.0
2023-07-22,Makhmud Muradov,Bryan Barberena,fighter1,Middleweight,187.96,190.5,Orthodox,4.21,0.43,2.56,0.61,3.04,0.66,0.77,0.2,33.0,182.88,182.88,Southpaw,5.53,0.48,4.74,0.44,0.14,0.22,0.49,0.3,34.0
2023-07-22,Pannie Kianzad,Ketlen Vieira,fighter2,Women's Bantamweight,170.18,167.64000000000001,Orthodox,4.87,0.49,3.75,0.53,0.35,0.3,0.71,0.1,32.0,172.72,172.72,Orthodox,3.04,0.41,3.92,0.51,1.51,0.44,0.92,0.6,32.0
2023-07-22,Chris Duncan,Yanal Ashmouz,fighter1,Lightweight,177.8,180.34,Orthodox,5.08,0.46,3.74,0.49,3.63,0.39,1.0,0.0,30.0,175.26,172.72,Orthodox,3.08,0.42,5.35,0.59,0.92,0.5,0.5,0.0,28.0
2023-07-22,Bruna Brasil,Shauna Bannon,fighter1,Women's Strawweight,167.64000000000001,165.1,Orthodox,3.44,0.68,3.94,0.53,1.86,0.66,0.53,0.0,30.0,165.1,165.1,Switch,3.6,0.37,3.73,0.37,0.0,0.0,0.33,0.0,30.0
2023-07-22,Jafel Filho,Daniel Barez,fighter1,Flyweight,170.18,172.72,Orthodox,2.0,0.37,2.31,0.45,1.53,0.27,0.55,2.0,30.0,167.64000000000001,167.64000000000001,Orthodox,3.8,0.53,5.32,0.55,4.07,0.31,0.91,1.6,35.0
2023-07-15,Holly Holm,Mayra Bueno Silva,fighter2,Women's Bantamweight,172.72,175.26,Southpaw,3.21,0.4,2.79,0.56,0.9,0.3,0.78,0.1,42.0,167.64000000000001,167.64000000000001,Orthodox,4.16,0.54,4.71,0.57,0.35,0.5,0.68,1.6,32.0
2023-07-15,Bassil Hafez,Jack Della Maddalena,fighter2,Welterweight,180.34,182.88,Orthodox,2.13,0.25,5.53,0.39,3.0,0.15,0.5,0.0,31.0,180.34,185.42000000000002,Switch,7.2,0.53,4.83,0.67,0.27,0.2,0.82,0.3,27.0
2023-07-15,Francisco Prado,Ottman Azaitar,fighter1,Lightweight,177.8,175.26,Orthodox,3.46,0.5,3.83,0.46,0.0,0.0,0.25,0.8,21.0,172.72,180.34,Switch,5.73,0.51,4.96,0.48,0.0,0.0,1.0,0.0,33.0
2023-07-15,Albert Duraev,JunYong Park,fighter2,Middleweight,180.34,190.5,Orthodox,2.99,0.4,3.01,0.59,1.97,0.29,0.66,0.6,34.0,177.8,185.42000000000002,Orthodox,4.94,0.51,3.66,0.53,2.1,0.5,0.69,1.2,32.0
2023-07-15,Norma Dumont,Chelsea Chandler,fighter1,Women's Featherweight,170.18,170.18,Orthodox,3.41,0.49,1.99,0.66,1.39,0.64,0.72,0.0,33.0,172.72,172.72,Southpaw,3.12,0.45,3.06,0.42,0.78,0.33,0.33,0.0,33.0
2023-07-15,Nazim Sadykhov,Terrance McKinney,fighter1,Lightweight,177.8,175.26,Southpaw,4.35,0.52,3.72,0.56,0.52,1.0,0.75,0.5,29.0,177.8,185.42000000000002,Switch,4.03,0.51,2.51,0.45,3.56,0.36,0.85,1.0,29.0
2023-07-15,Melsik Baghdasaryan,Tucker Lutz,fighter1,Featherweight,175.26,177.8,Southpaw,5.28,0.61,3.06,0.58,0.0,0.0,0.72,0.0,31.0,172.72,182.88,Orthodox,3.74,0.46,3.25,0.44,1.99,0.44,0.69,0.2,29.0
2023-07-15,Viktoriia Dudakova,Istela Nunes,fighter1,Women's Strawweight,165.1,170.18,Orthodox,1.41,0.59,1.8,0.42,4.82,0.55,0.0,0.0,24.0,162.56,167.64000000000001,Orthodox,5.02,0.45,4.84,0.6,0.0,0.0,0.5,0.0,31.0
2023-07-15,Austin Lingo,Melquizael Costa,fighter2,Featherweight,177.8,177.8,Orthodox,3.86,0.37,4.86,0.57,0.43,0.66,0.75,0.0,29.0,177.8,180.34,Southpaw,5.11,0.45,2.53,0.64,1.87,0.37,0.42,0.6,27.0
2023-07-15,Genaro Valdez,Evan Elder,fighter2,Lightweight,175.26,182.88,Orthodox,4.08,0.3,7.16,0.48,1.54,0.44,0.36,0.4,31.0,177.8,182.88,Switch,4.75,0.48,5.0,0.57,0.74,0.22,0.28,0.4,26.0
2023-07-15,Azat Maksum,Tyson Nam,fighter1,Flyweight,170.18,177.8,Southpaw,3.07,0.24,5.4,0.61,2.0,0.18,0.0,0.0,28.0,170.18,172.72,Orthodox,3.87,0.33,4.97,0.65,0.0,0.0,0.87,0.0,40.0
2023-07-15,Carl Deaton,Alexander Munoz,fighter2,Lightweight,170.18,175.26,Orthodox,1.53,0.31,1.85,0.61,0.0,0.0,0.5,0.0,34.0,175.26,182.88,Switch,3.7,0.42,4.73,0.55,3.0,0.4,1.0,0.0,33.0
2023-07-15,Ailin Perez,Ashlee Evans-Smith,fighter1,Women's Bantamweight,165.1,167.64000000000001,Switch,3.05,0.55,1.08,0.6,6.63,0.61,0.75,0.0,29.0,172.72,170.18,Orthodox,4.03,0.34,4.59,0.53,0.95,0.22,0.5,0.0,36.0
2023-07-08,Alexander Volkanovski,Yair Rodriguez,fighter1,Featherweight,167.64000000000001,180.34,Orthodox,6.25,0.56,3.36,0.58,1.86,0.37,0.69,0.2,35.0,180.34,180.34,Orthodox,4.63,0.46,4.07,0.51,0.73,0.28,0.59,0.7,31.0
2023-07-08,Alexandre Pantoja,Brandon Moreno,fighter1,Flyweight,165.1,170.18,Orthodox,4.41,0.48,3.81,0.51,1.75,0.44,0.66,1.0,33.0,170.18,177.8,Orthodox,3.8,0.43,3.4,0.56,1.73,0.45,0.64,0.5,30.0
2023-07-08,Dricus Du Plessis,Robert Whittaker,fighter1,Middleweight,185.42000000000002,193.04,Switch,6.95,0.55,3.79,0.53,2.72,0.5,0.4,1.1,29.0,182.88,185.42000000000002,Orthodox,4.47,0.42,3.39,0.6,0.85,0.39,0.82,0.0,33.0
2023-07-08,Jalin Turner,Dan Hooker,fighter2,Lightweight,190.5,195.58,Southpaw,5.82,0.48,4.61,0.41,0.91,0.55,0.75,1.3,28.0,182.88,190.5,Switch,5.08,0.48,4.76,0.51,0.79,0.34,0.8,0.4,33.0
2023-07-08,Bo Nickal,Val Woodburn,fighter1,Middleweight,185.42000000000002,193.04,Southpaw,2.76,0.62,0.55,0.75,11.04,0.5,0.0,13.8,27.0,172.72,187.96,Orthodox,3.16,0.22,11.05,0.3,0.0,0.0,1.0,0.0,30.0
2023-07-08,Niko Price,Robbie Lawler,fighter2,Welterweight,182.88,193.04,Orthodox,5.46,0.42,5.6,0.48,0.7,0.2,0.64,0.7,34.0,180.34,187.96,Southpaw,3.85,0.47,4.67,0.59,0.65,0.64,0.65,0.0,41.0
2023-07-08,Edgar Chairez,Tatsuro Taira,fighter2,Catch Weight,170.18,180.34,Orthodox,2.6,0.48,4.26,0.41,0.0,0.0,0.45,1.3,27.0,170.18,177.8,Orthodox,3.23,0.69,1.26,0.47,2.41,0.41,0.6,2.8,23.0
2023-07-08,Denise Gomes,Yazmin Jauregui,fighter1,Women's Strawweight,157.48,160.02,Orthodox,5.07,0.49,3.1,0.55,1.18,0.33,0.5,1.2,24.0,160.02,162.56,Orthodox,6.26,0.41,4.87,0.54,0.0,0.0,1.0,0.0,24.0
2023-07-08,Alonzo Menifield,Jimmy Crute,fighter1,Light Heavyweight,182.88,193.04,Orthodox,3.82,0.57,3.09,0.52,0.62,0.3,0.75,0.3,36.0,187.96,187.96,Orthodox,3.68,0.54,3.04,0.44,4.84,0.57,0.6,2.0,27.0
2023-07-08,Marcin Prachnio,Vitor Petrino,fighter2,Light Heavyweight,190.5,187.96,Orthodox,5.39,0.55,3.25,0.53,0.0,0.0,0.54,0.0,35.0,187.96,195.58,Orthodox,3.35,0.5,2.84,0.43,4.42,0.73,0.68,1.2,26.0
2023-07-08,Terrence Mitchell,Cameron Saaiman,fighter2,Bantamweight,177.8,187.96,Orthodox,2.21,0.34,8.85,0.41,3.69,0.5,0.0,0.0,34.0,172.72,170.18,Southpaw,5.41,0.48,2.48,0.59,1.33,0.66,0.41,0.7,23.0
2023-07-08,Jesus Aguilar,Shannon Ross,fighter1,Flyweight,162.56,157.48,Orthodox,1.69,0.49,1.03,0.63,2.72,0.37,0.0,1.8,27.0,167.64000000000001,167.64000000000001,Switch,6.58,0.38,8.93,0.52,0.0,0.0,1.0,0.0,34.0
2023-07-08,Kamuela Kirk,Esteban Ribovics,fighter2,Lightweight,177.8,190.5,Switch,3.22,0.5,5.87,0.4,1.5,0.26,0.47,1.2,29.0,177.8,175.26,Orthodox,6.16,0.52,3.4,0.52,0.95,0.66,0.6,0.5,27.0
2023-07-01,Sean Strickland,Abus Magomedov,fighter1,Middleweight,185.42000000000002,193.04,Orthodox,5.82,0.41,4.24,0.63,0.92,0.64,0.84,0.2,32.0,187.96,198.12,Orthodox,5.6,0.5,8.39,0.57,1.55,0.5,0.0,0.0,33.0
2023-07-01,Grant Dawson,Damir Ismagulov,fighter1,Lightweight,177.8,182.88,Switch,2.99,0.51,2.22,0.46,3.7,0.36,0.4,1.5,29.0,177.8,187.96,Orthodox,3.36,0.42,2.44,0.61,1.0,0.28,0.7,0.0,32.0
2023-07-01,Michael Morales,Max Griffin,fighter1,Welterweight,182.88,200.66,Orthodox,5.17,0.48,3.54,0.48,1.66,0.45,0.91,0.0,24.0,180.34,193.04,Orthodox,4.09,0.49,3.94,0.57,1.48,0.41,0.69,0.3,38.0
2023-07-01,Melissa Gatto,Ariane Lipski,fighter2,Women's Flyweight,165.1,175.26,Orthodox,3.98,0.48,3.13,0.54,1.18,0.21,0.63,0.3,27.0,167.64000000000001,170.18,Orthodox,3.94,0.39,4.2,0.51,0.54,0.5,0.78,0.3,29.0
2023-07-01,Benoit Saint Denis,Ismael Bonfim,fighter1,Lightweight,180.34,185.42000000000002,Southpaw,5.59,0.52,5.27,0.44,4.72,0.36,0.8,1.4,28.0,172.72,180.34,Orthodox,4.91,0.57,2.66,0.76,1.11,0.28,0.81,0.0,28.0
2023-07-01,Brunno Ferreira,Nursulton Ruziboev,fighter2,Middleweight,177.8,182.88,Orthodox,5.79,0.53,5.22,0.47,0.0,0.0,0.5,0.0,31.0,195.58,193.04,Orthodox,4.68,0.66,2.34,0.4,11.69,1.0,0.0,0.0,30.0
2023-07-01,Rinat Fakhretdinov,Kevin Lee,fighter1,Welterweight,182.88,187.96,Orthodox,3.2,0.67,0.78,0.57,5.82,0.63,1.0,0.5,32.0,175.26,195.58,Orthodox,3.88,0.42,3.6,0.5,3.18,0.43,0.75,0.8,31.0
2023-07-01,Joanderson Brito,Westin Wilson,fighter1,Featherweight,172.72,182.88,Orthodox,4.02,0.52,2.92,0.5,3.89,0.72,0.0,0.5,28.0,185.42000000000002,185.42000000000002,Southpaw,1.38,0.5,7.59,0.26,0.0,0.0,0.0,10.3,34.0
2023-07-01,Karol Rosa,Yana Santos,fighter1,Women's Featherweight,165.1,170.18,Orthodox,5.43,0.55,4.17,0.48,1.38,0.47,0.68,0.0,29.0,167.64000000000001,172.72,Orthodox,4.16,0.56,3.03,0.5,1.11,0.53,0.42,0.1,34.0
2023-07-01,Guram Kutateladze,Elves Brener,fighter2,Lightweight,180.34,182.88,Orthodox,4.62,0.45,4.53,0.56,0.69,0.18,0.75,0.0,31.0,177.8,182.88,Orthodox,4.74,0.46,5.48,0.53,1.06,0.2,0.85,0.0,26.0
2023-07-01,Ivana Petrovic,Luana Carolina,fighter2,Women's Flyweight,172.72,177.8,Southpaw,1.47,0.35,2.73,0.52,2.0,0.33,0.66,2.0,29.0,167.64000000000001,175.26,Orthodox,4.65,0.5,4.0,0.47,0.15,0.25,0.76,0.7,30.0
2023-07-01,Blagoy Ivanov,Alexandr Romanov,fighter2,Heavyweight,180.34,185.42000000000002,Southpaw,3.25,0.4,4.2,0.53,0.69,0.4,0.61,0.1,37.0,187.96,190.5,Southpaw,4.06,0.52,2.2,0.5,4.32,0.54,0.2,0.9,33.0
2023-06-24,Josh Emmett,Ilia Topuria,fighter2,Featherweight,167.64000000000001,177.8,Orthodox,4.07,0.36,4.66,0.61,0.92,0.37,0.46,0.1,38.0,170.18,175.26,Orthodox,4.44,0.46,3.05,0.67,2.19,0.56,0.92,1.5,26.0
2023-06-24,Amanda Ribas,Maycee Barber,fighter2,Women's Flyweight,160.02,167.64000000000001,Orthodox,4.73,0.42,3.24,0.64,2.27,0.53,0.88,0.9,30.0,165.1,165.1,Switch,4.6,0.52,2.72,0.54,1.14,0.35,0.45,0.1,25.0
2023-06-24,Gabriel Santos,David Onama,fighter2,Featherweight,175.26,177.8,Orthodox,4.46,0.55,6.03,0.44,4.34,0.46,0.66,1.2,27.0,180.34,187.96,Orthodox,5.38,0.46,5.48,0.51,0.87,0.18,0.45,0.3,29.0
2023-06-24,Phil Rowe,Neil Magny,fighter2,Welterweight,190.5,203.2,Orthodox,3.94,0.52,4.32,0.54,0.85,0.4,0.59,0.4,33.0,190.5,203.2,Orthodox,3.45,0.46,2.4,0.53,2.22,0.4,0.55,0.3,36.0
2023-06-24,Randy Brown,Wellington Turman,fighter1,Welterweight,190.5,198.12,Orthodox,4.38,0.47,3.33,0.54,0.8,0.39,0.74,0.5,33.0,182.88,182.88,Orthodox,3.04,0.49,3.87,0.46,1.49,0.19,0.45,0.8,27.0
2023-06-24,Loik Radzhabov,Mateusz Rebecki,fighter2,Lightweight,180.34,175.26,Orthodox,2.61,0.42,5.31,0.46,7.3,0.52,0.5,0.0,33.0,170.18,167.64000000000001,Southpaw,5.57,0.53,2.18,0.63,3.5,0.66,0.66,1.2,31.0
2023-06-24,Gillian Robertson,Tabatha Ricci,fighter2,Women's Strawweight,165.1,160.02,Orthodox,2.6,0.45,3.21,0.55,2.46,0.41,0.43,0.9,28.0,154.94,154.94,Orthodox,4.12,0.37,4.45,0.61,4.23,0.48,0.66,0.2,28.0
2023-06-24,Zhalgas Zhumagulov,Joshua Van,fighter2,Flyweight,162.56,167.64000000000001,Switch,5.24,0.43,5.86,0.52,1.3,0.19,0.75,0.2,35.0,165.1,165.1,Orthodox,8.0,0.51,6.87,0.64,0.0,0.0,0.8,0.0,22.0
2023-06-24,Chepe Mariscal,Trevor Peek,fighter1,Lightweight,170.18,175.26,Orthodox,4.67,0.53,3.95,0.52,3.22,0.38,1.0,0.6,31.0,175.26,177.8,Switch,5.65,0.53,5.18,0.4,0.54,0.33,0.53,0.0,28.0
2023-06-24,Jamall Emmers,Jack Jenkins,fighter2,Featherweight,177.8,187.96,Orthodox,4.95,0.47,3.79,0.57,1.98,0.4,0.9,0.2,34.0,170.18,172.72,Switch,4.43,0.61,3.07,0.59,2.56,0.69,0.75,0.0,30.0
2023-06-24,Sedriques Dumas,Cody Brundage,fighter1,Middleweight,187.96,200.66,Orthodox,1.64,0.56,1.56,0.5,0.63,0.5,0.33,0.6,28.0,182.88,182.88,Orthodox,1.79,0.54,2.18,0.46,2.42,0.47,0.73,1.2,29.0
2023-06-17,Jared Cannonier,Marvin Vettori,fighter1,Middleweight,180.34,195.58,Switch,4.68,0.52,4.13,0.59,0.44,0.42,0.63,0.0,39.0,182.88,187.96,Southpaw,4.56,0.45,4.24,0.56,1.66,0.45,0.69,0.5,30.0
2023-06-17,Joaquim Silva,Arman Tsarukyan,fighter2,Lightweight,172.72,175.26,Southpaw,3.71,0.4,4.79,0.52,0.17,0.5,0.58,0.5,34.0,170.18,182.88,Orthodox,3.82,0.48,1.91,0.54,3.43,0.36,0.75,0.0,27.0
2023-06-17,Christian Leroy Duncan,Armen Petrosyan,fighter2,Middleweight,187.96,200.66,Switch,4.03,0.5,5.51,0.42,0.0,0.0,0.5,0.0,28.0,190.5,180.34,Orthodox,5.97,0.52,3.03,0.56,0.23,0.33,0.36,0.0,33.0
2023-06-17,Pat Sabatini,Lucas Almeida,fighter1,Featherweight,172.72,177.8,Orthodox,1.95,0.59,1.35,0.51,3.83,0.45,0.42,1.9,33.0,180.34,180.34,Orthodox,5.29,0.47,5.29,0.45,0.0,0.0,0.4,0.0,32.0
2023-06-17,Nicolas Dalby,Muslim Salikhov,fighter1,Welterweight,180.34,187.96,Orthodox,3.93,0.43,3.39,0.52,1.18,0.31,0.62,0.1,39.0,180.34,177.8,Orthodox,3.37,0.51,2.91,0.62,1.31,0.4,0.73,0.0,39.0
2023-06-17,Alessandro Costa,Jimmy Flick,fighter1,Flyweight,162.56,170.18,Orthodox,3.82,0.43,3.01,0.63,0.0,0.0,0.91,0.0,27.0,170.18,172.72,Orthodox,1.99,0.5,5.05,0.38,1.66,0.27,0.0,4.4,33.0
2023-06-17,Kyung Ho Kang,Cristian Quinonez,fighter1,Bantamweight,175.26,185.42000000000002,Orthodox,3.09,0.49,2.91,0.58,2.07,0.57,0.7,0.9,36.0,172.72,177.8,Orthodox,5.23,0.42,5.13,0.59,0.73,1.0,0.85,0.0,27.0
2023-06-17,Denys Bondar,Carlos Hernandez,fighter2,Flyweight,167.64000000000001,175.26,Orthodox,4.89,0.45,6.42,0.56,2.75,0.5,0.62,0.0,31.0,172.72,170.18,Orthodox,5.51,0.46,4.41,0.49,1.24,0.16,0.65,0.3,30.0
2023-06-17,Tereza Bleda,Gabriella Fernandes,fighter1,Women's Flyweight,175.26,180.34,Orthodox,3.02,0.53,1.86,0.46,1.81,0.27,0.83,0.7,22.0,167.64000000000001,167.64000000000001,Southpaw,1.63,0.47,2.7,0.47,0.0,0.0,0.61,0.0,30.0
2023-06-17,Zac Pauga,Modestas Bukauskas,fighter2,Light Heavyweight,187.96,193.04,Orthodox,4.44,0.62,2.72,0.57,0.42,0.09,1.0,0.0,35.0,190.5,198.12,Switch,3.46,0.4,4.13,0.48,0.0,0.0,0.75,0.0,29.0
2023-06-10,Irene Aldana,Amanda Nunes,fighter2,Women's Bantamweight,175.26,172.72,Orthodox,4.86,0.39,5.71,0.59,0.17,0.5,0.75,0.3,35.0,172.72,175.26,Orthodox,4.55,0.51,2.62,0.57,2.73,0.54,0.82,0.7,35.0
2023-06-10,Beneil Dariush,Charles Oliveira,fighter2,Lightweight,177.8,182.88,Southpaw,3.79,0.49,2.63,0.58,1.91,0.34,0.8,0.9,34.0,177.8,187.96,Orthodox,3.54,0.53,3.19,0.51,2.32,0.4,0.55,2.7,34.0
2023-06-10,Mike Malott,Adam Fugitt,fighter1,Welterweight,185.42000000000002,185.42000000000002,Orthodox,4.21,0.42,3.07,0.56,2.53,0.55,0.0,1.5,32.0,185.42000000000002,195.58,Southpaw,4.3,0.54,5.13,0.48,3.43,0.33,0.5,0.0,34.0
2023-06-10,Dan Ige,Nate Landwehr,fighter1,Featherweight,170.18,180.34,Orthodox,3.96,0.45,3.69,0.57,1.15,0.26,0.56,0.3,32.0,175.26,182.88,Orthodox,6.14,0.46,5.58,0.55,1.07,0.41,0.86,1.1,35.0
2023-06-10,Marc-Andre Barriault,Eryk Anders,fighter1,Middleweight,185.42000000000002,187.96,Orthodox,5.95,0.47,5.22,0.53,0.24,0.25,0.67,0.1,33.0,185.42000000000002,190.5,Southpaw,3.56,0.47,4.39,0.5,1.54,0.24,0.79,0.1,36.0
2023-06-10,Jasmine Jasudavicius,Miranda Maverick,fighter1,Women's Flyweight,170.18,172.72,Orthodox,3.54,0.4,4.41,0.51,2.17,0.37,0.8,0.0,34.0,160.02,165.1,Southpaw,3.71,0.46,2.62,0.59,2.41,0.48,0.42,0.5,26.0
2023-06-10,Blake Bilder,Kyle Nelson,fighter2,Featherweight,172.72,172.72,Switch,4.96,0.5,4.54,0.56,0.45,0.1,1.0,0.9,33.0,180.34,180.34,Switch,3.46,0.44,4.56,0.52,1.15,0.2,0.73,0.7,32.0
2023-06-10,Steve Erceg,David Dvorak,fighter1,Flyweight,172.72,172.72,Orthodox,3.6,0.38,3.53,0.53,3.0,0.75,0.66,1.0,28.0,165.1,172.72,Orthodox,3.48,0.43,3.29,0.59,0.58,0.3,0.7,0.2,31.0
2023-06-10,Diana Belbita,Maria Oliveira,fighter1,Women's Strawweight,170.18,172.72,Orthodox,6.59,0.44,5.72,0.53,0.72,0.5,0.66,0.0,27.0,167.64000000000001,175.26,Orthodox,5.03,0.38,5.76,0.44,0.95,0.44,0.47,0.0,27.0
2023-06-03,Amir Albazi,Kai Kara-France,fighter1,Flyweight,165.1,172.72,Orthodox,2.8,0.39,3.07,0.63,1.71,0.33,0.4,0.7,30.0,162.56,175.26,Orthodox,4.57,0.39,3.24,0.65,0.63,0.33,0.88,0.0,30.0
2023-06-03,Alex Caceres,Daniel Pineda,fighter1,Featherweight,177.8,185.42000000000002,Southpaw,4.16,0.5,2.93,0.63,0.56,0.68,0.64,0.7,35.0,170.18,175.26,Orthodox,3.09,0.49,3.18,0.46,1.71,0.25,0.48,1.7,38.0
2023-06-03,Jesse Butler,Jim Miller,fighter2,Lightweight,177.8,185.42000000000002,Orthodox,2.61,0.14,7.83,0.4,0.0,0.0,0.0,0.0,31.0,172.72,180.34,Southpaw,2.86,0.41,3.08,0.58,1.56,0.43,0.48,1.8,40.0
2023-06-03,Tim Elliott,Victor Altamirano,fighter1,Flyweight,170.18,167.64000000000001,Southpaw,3.47,0.44,2.76,0.56,3.88,0.47,0.6,0.9,37.0,172.72,177.8,Switch,5.0,0.57,3.99,0.53,2.12,0.25,0.63,0.0,32.0
2023-06-03,Ketlen Souza,Karine Silva,fighter2,Women's Flyweight,160.02,160.02,Orthodox,0.0,0.0,1.71,0.7,0.0,0.0,0.0,0.0,29.0,165.1,170.18,Orthodox,3.37,0.35,3.37,0.5,2.45,0.6,0.0,4.1,30.0
2023-06-03,Abubakar Nurmagomedov,Elizeu Zaleski dos Santos,fighter2,Welterweight,180.34,182.88,Orthodox,2.78,0.53,2.61,0.65,1.25,0.22,0.88,0.0,34.0,180.34,185.42000000000002,Orthodox,4.48,0.41,3.1,0.58,0.47,0.14,0.65,0.4,37.0
2023-06-03,Daniel Santos,Johnny Munoz,fighter1,Bantamweight,170.18,170.18,Orthodox,4.26,0.37,5.12,0.5,1.9,0.5,0.73,0.0,28.0,175.26,180.34,Orthodox,3.0,0.38,2.59,0.59,1.95,0.21,0.42,1.4,30.0
2023-06-03,Andrei Arlovski,Don'Tale Mayes,fighter2,Heavyweight,190.5,195.58,Orthodox,3.78,0.45,3.2,0.57,0.39,0.36,0.76,0.2,44.0,198.12,205.74,Orthodox,3.39,0.43,3.73,0.44,0.89,0.46,0.56,0.0,31.0
2023-06-03,Muin Gafurov,John Castaneda,fighter2,Bantamweight,170.18,172.72,Southpaw,3.07,0.41,2.9,0.47,2.5,0.27,0.62,0.0,27.0,167.64000000000001,180.34,Switch,4.24,0.47,4.8,0.55,1.69,0.38,0.71,0.2,32.0
2023-06-03,Muhammad Naimov,Jamie Mullarkey,fighter1,Lightweight,175.26,177.8,Orthodox,3.48,0.4,5.53,0.44,0.0,0.0,0.5,0.0,29.0,182.88,187.96,Orthodox,4.46,0.47,4.41,0.54,2.46,0.34,0.76,0.1,29.0
2023-06-03,Elise Reed,Jinh Yu Frey,fighter1,Women's Strawweight,160.02,160.02,Orthodox,2.66,0.49,3.06,0.52,0.58,0.6,0.42,0.0,31.0,160.02,165.1,Southpaw,2.95,0.42,4.11,0.52,1.02,0.37,0.89,0.3,38.0
