link,date,event,fighter1,fighter2,fighter1_odds,fighter2_odds,result,timestamp
http://www.betmma.tips/mma_event_betting_history.php?Event=381,25th Aug 18,UFC Fight Night 135,Eryk Anders,Tim Williams,1.11,9.50,Eryk Anders,2023-12-28 11:40:25.898186
http://www.betmma.tips/mma_event_betting_history.php?Event=381,25th Aug 18,UFC Fight Night 135,James Krause,Warlley Alves,4.00,1.31,James Krause,2023-12-28 11:40:25.898186
http://www.betmma.tips/mma_event_betting_history.php?Event=381,25th Aug 18,UFC Fight Night 135,Cory Sandhagen,Yuri Alcantara,1.49,2.90,Cory Sandhagen,2023-12-28 11:40:25.898186
http://www.betmma.tips/mma_event_betting_history.php?Event=381,25th Aug 18,UFC Fight Night 135,Andrew Sanchez,Markus Perez,1.80,2.23,Andrew Sanchez,2023-12-28 11:40:25.898186
http://www.betmma.tips/mma_event_betting_history.php?Event=381,25th Aug 18,UFC Fight Night 135,George Sullivan,Mickey Gall,3.95,1.31,Mickey Gall,2023-12-28 11:40:25.898186
http://www.betmma.tips/mma_event_betting_history.php?Event=381,25th Aug 18,UFC Fight Night 135,Joanne Wood,Kalindra Faria,1.60,2.70,Joanne Wood,2023-12-28 11:40:25.898186
http://www.betmma.tips/mma_event_betting_history.php?Event=381,25th Aug 18,UFC Fight Night 135,Drew Dober,Jon Tuck,1.50,3.10,Drew Dober,2023-12-28 11:40:25.898186
http://www.betmma.tips/mma_event_betting_history.php?Event=381,25th Aug 18,UFC Fight Night 135,Rani Yahya,Luke Sanders,2.00,2.00,Rani Yahya,2023-12-28 11:40:25.898186
http://www.betmma.tips/mma_event_betting_history.php?Event=344,4th Aug 18,UFC 227,Cody Garbrandt,T.J. Dillashaw,2.15,1.83,T.J. Dillashaw,2023-12-28 11:40:25.898186
http://www.betmma.tips/mma_event_betting_history.php?Event=344,4th Aug 18,UFC 227,Demetrious Johnson,Henry Cejudo,1.22,5.00,Henry Cejudo,2023-12-28 11:40:25.898186
http://www.betmma.tips/mma_event_betting_history.php?Event=344,4th Aug 18,UFC 227,Cub Swanson,Renato Moicano,3.75,1.37,Renato Moicano,2023-12-28 11:40:25.898186
http://www.betmma.tips/mma_event_betting_history.php?Event=344,4th Aug 18,UFC 227,J.J. Aldrich,Polyana Viana,2.50,1.67,J.J. Aldrich,2023-12-28 11:40:25.898186
http://www.betmma.tips/mma_event_betting_history.php?Event=344,4th Aug 18,UFC 227,Thiago Santos,Kevin Holland,1.31,3.89,Thiago Santos,2023-12-28 11:40:25.898186
http://www.betmma.tips/mma_event_betting_history.php?Event=344,4th Aug 18,UFC 227,Pedro Munhoz,Brett Johns,1.51,3.00,Pedro Munhoz,2023-12-28 11:40:25.898186
http://www.betmma.tips/mma_event_betting_history.php?Event=344,4th Aug 18,UFC 227,Montel Jackson,Ricky Simon,1.91,2.10,Ricky Simon,2023-12-28 11:40:25.898186
http://www.betmma.tips/mma_event_betting_history.php?Event=344,4th Aug 18,UFC 227,Ricardo Ramos,Kyung Ho Kang,1.40,3.50,Ricardo Ramos,2023-12-28 11:40:25.898186
http://www.betmma.tips/mma_event_betting_history.php?Event=344,4th Aug 18,UFC 227,Sheymon da Silva Moraes,Matt Sayles,2.25,1.75,Sheymon da Silva Moraes,2023-12-28 11:40:25.898186
http://www.betmma.tips/mma_event_betting_history.php?Event=344,4th Aug 18,UFC 227,Alex Perez,Jose Torres,1.87,2.35,Alex Perez,2023-12-28 11:40:25.898186
http://www.betmma.tips/mma_event_betting_history.php?Event=344,4th Aug 18,UFC 227,Danielle Taylor,Weili Zhang,3.75,1.40,Weili Zhang,2023-12-28 11:40:25.898186
http://www.betmma.tips/mma_event_betting_history.php?Event=344,4th Aug 18,UFC 227,Marlon Vera,Wuliji Buren,1.22,5.25,Marlon Vera,2023-12-28 11:40:25.898186
http://www.betmma.tips/mma_event_betting_history.php?Event=358,28th Jul 18,UFC on Fox 30,Dustin Poirier,Eddie Alvarez,1.62,2.67,Dustin Poirier,2023-12-28 11:40:25.898186
http://www.betmma.tips/mma_event_betting_history.php?Event=358,28th Jul 18,UFC on Fox 30,Jose Aldo,Jeremy Stephens,2.10,1.91,Jose Aldo,2023-12-28 11:40:25.898186
http://www.betmma.tips/mma_event_betting_history.php?Event=358,28th Jul 18,UFC on Fox 30,Joanna Jedrzejczyk,Tecia Torres,1.36,3.75,Joanna Jedrzejczyk,2023-12-28 11:40:25.898186
http://www.betmma.tips/mma_event_betting_history.php?Event=358,28th Jul 18,UFC on Fox 30,Olivier Aubin-Mercier,Alexander Hernandez,1.91,2.10,Alexander Hernandez,2023-12-28 11:40:25.898186
http://www.betmma.tips/mma_event_betting_history.php?Event=358,28th Jul 18,UFC on Fox 30,Jordan Mein,Alex Morono,1.73,2.33,Jordan Mein,2023-12-28 11:40:25.898186
http://www.betmma.tips/mma_event_betting_history.php?Event=358,28th Jul 18,UFC on Fox 30,Hakeem Dawodu,Austin Arnett,1.29,4.80,Hakeem Dawodu,2023-12-28 11:40:25.898186
http://www.betmma.tips/mma_event_betting_history.php?Event=358,28th Jul 18,UFC on Fox 30,Kajan Johnson,Islam Makhachev,5.72,1.20,Islam Makhachev,2023-12-28 11:40:25.898186
http://www.betmma.tips/mma_event_betting_history.php?Event=358,28th Jul 18,UFC on Fox 30,Gadzhimurad Antigulov,Ion Cutelaba,2.15,1.91,Ion Cutelaba,2023-12-28 11:40:25.898186
http://www.betmma.tips/mma_event_betting_history.php?Event=358,28th Jul 18,UFC on Fox 30,John Makdessi,Ross Pearson,1.49,3.01,John Makdessi,2023-12-28 11:40:25.898186
http://www.betmma.tips/mma_event_betting_history.php?Event=358,28th Jul 18,UFC on Fox 30,Alexis Davis,Katlyn Chookagian,2.40,1.68,Katlyn Chookagian,2023-12-28 11:40:25.898186
http://www.betmma.tips/mma_event_betting_history.php?Event=358,28th Jul 18,UFC on Fox 30,Dustin Ortiz,Matheus Nicolau,2.75,1.53,Dustin Ortiz,2023-12-28 11:40:25.898186
http://www.betmma.tips/mma_event_betting_history.php?Event=358,28th Jul 18,UFC on Fox 30,Randa Markos,Nina Nunes,2.25,1.74,Nina Nunes,2023-12-28 11:40:25.898186
http://www.betmma.tips/mma_event_betting_history.php?Event=358,28th Jul 18,UFC on Fox 30,Alvaro Herrera,Devin Powell,2.00,2.00,Devin Powell,2023-12-28 11:40:25.898186
http://www.betmma.tips/mma_event_betting_history.php?Event=352,22nd Jul 18,UFC Fight Night 134,Mauricio Rua,Anthony Smith,2.60,1.71,Anthony Smith,2023-12-28 11:40:25.898186
http://www.betmma.tips/mma_event_betting_history.php?Event=352,22nd Jul 18,UFC Fight Night 134,Corey Anderson,Glover Teixeira,2.38,1.85,Corey Anderson,2023-12-28 11:40:25.898186
http://www.betmma.tips/mma_event_betting_history.php?Event=352,22nd Jul 18,UFC Fight Night 134,Vitor Miranda,Abu Azaitar,2.85,1.53,Abu Azaitar,2023-12-28 11:40:25.898186
http://www.betmma.tips/mma_event_betting_history.php?Event=352,22nd Jul 18,UFC Fight Night 134,Marcin Tybura,Stefan Struve,1.50,2.90,Marcin Tybura,2023-12-28 11:40:25.898186
http://www.betmma.tips/mma_event_betting_history.php?Event=352,22nd Jul 18,UFC Fight Night 134,David Zawada,Danny Roberts,3.50,1.50,Danny Roberts,2023-12-28 11:40:25.898186
http://www.betmma.tips/mma_event_betting_history.php?Event=352,22nd Jul 18,UFC Fight Night 134,Nasrat Haqparast,Marc Diakiese,2.50,1.64,Nasrat Haqparast,2023-12-28 11:40:25.898186
http://www.betmma.tips/mma_event_betting_history.php?Event=352,22nd Jul 18,UFC Fight Night 134,Nick Hein,Damir Hadzovic,1.62,2.48,Damir Hadzovic,2023-12-28 11:40:25.898186
http://www.betmma.tips/mma_event_betting_history.php?Event=352,22nd Jul 18,UFC Fight Night 134,Emil Meek,Bartosz Fabinski,1.70,2.40,Bartosz Fabinski,2023-12-28 11:40:25.898186
http://www.betmma.tips/mma_event_betting_history.php?Event=352,22nd Jul 18,UFC Fight Night 134,Nad Narimani,Khalid Taha,1.40,3.31,Nad Narimani,2023-12-28 11:40:25.898186
http://www.betmma.tips/mma_event_betting_history.php?Event=352,22nd Jul 18,UFC Fight Night 134,Justin Ledet,Aleksandar Rakic,1.87,2.05,Aleksandar Rakic,2023-12-28 11:40:25.898186
http://www.betmma.tips/mma_event_betting_history.php?Event=352,22nd Jul 18,UFC Fight Night 134,Manny Bermudez,Davey Grant,1.40,3.52,Manny Bermudez,2023-12-28 11:40:25.898186
http://www.betmma.tips/mma_event_betting_history.php?Event=352,22nd Jul 18,UFC Fight Night 134,Jeremy Kimball,Darko Stosic,3.30,1.40,Darko Stosic,2023-12-28 11:40:25.898186
http://www.betmma.tips/mma_event_betting_history.php?Event=352,22nd Jul 18,UFC Fight Night 134,Damian Stasiak,Pingyuan Liu,1.95,2.03,Pingyuan Liu,2023-12-28 11:40:25.898186
http://www.betmma.tips/mma_event_betting_history.php?Event=359,14th Jul 18,UFC Fight Night 133,Junior dos Santos,Blagoy Ivanov,1.57,2.90,Junior dos Santos,2023-12-28 11:40:25.898186
http://www.betmma.tips/mma_event_betting_history.php?Event=359,14th Jul 18,UFC Fight Night 133,Sage Northcutt,Zak Ottow,1.83,2.35,Sage Northcutt,2023-12-28 11:40:25.898186
http://www.betmma.tips/mma_event_betting_history.php?Event=359,14th Jul 18,UFC Fight Night 133,Chad Mendes,Myles Jury,1.87,2.85,Chad Mendes,2023-12-28 11:40:25.898186
http://www.betmma.tips/mma_event_betting_history.php?Event=359,14th Jul 18,UFC Fight Night 133,Darren Elkins,Alex Volkanovski,3.10,1.48,Alex Volkanovski,2023-12-28 11:40:25.898186
http://www.betmma.tips/mma_event_betting_history.php?Event=359,14th Jul 18,UFC Fight Night 133,Marion Reneau,Cat Zingano,1.95,2.00,Cat Zingano,2023-12-28 11:40:25.898186
http://www.betmma.tips/mma_event_betting_history.php?Event=359,14th Jul 18,UFC Fight Night 133,Eddie Wineland,Alejandro Perez,2.65,1.58,Alejandro Perez,2023-12-28 11:40:25.898186
http://www.betmma.tips/mma_event_betting_history.php?Event=359,14th Jul 18,UFC Fight Night 133,Dennis Bermudez,Rick Glenn,1.58,2.65,Rick Glenn,2023-12-28 11:40:25.898186
http://www.betmma.tips/mma_event_betting_history.php?Event=359,14th Jul 18,UFC Fight Night 133,Justin Scoggins,Said Nurmagomedov,2.07,1.89,Said Nurmagomedov,2023-12-28 11:40:25.898186
http://www.betmma.tips/mma_event_betting_history.php?Event=359,14th Jul 18,UFC Fight Night 133,Randy Brown,Niko Price,1.80,2.15,Niko Price,2023-12-28 11:40:25.898186
http://www.betmma.tips/mma_event_betting_history.php?Event=359,14th Jul 18,UFC Fight Night 133,Kurt Holobaugh,Raoni Barcelos,1.63,2.50,Raoni Barcelos,2023-12-28 11:40:25.898186
http://www.betmma.tips/mma_event_betting_history.php?Event=359,14th Jul 18,UFC Fight Night 133,Liz Carmouche,Jennifer Maia,1.89,2.10,Liz Carmouche,2023-12-28 11:40:25.898186
http://www.betmma.tips/mma_event_betting_history.php?Event=359,14th Jul 18,UFC Fight Night 133,Mark Delarosa,Elias Garcia,2.20,1.77,Mark Delarosa,2023-12-28 11:40:25.898186
http://www.betmma.tips/mma_event_betting_history.php?Event=359,14th Jul 18,UFC Fight Night 133,Jessica Aguilar,Jodie Esquibel,2.53,1.67,Jessica Aguilar,2023-12-28 11:40:25.898186
http://www.betmma.tips/mma_event_betting_history.php?Event=327,7th Jul 18,UFC 226,Daniel Cormier,Stipe Miocic,2.77,1.54,Daniel Cormier,2023-12-28 11:40:25.898186
http://www.betmma.tips/mma_event_betting_history.php?Event=327,7th Jul 18,UFC 226,Francis Ngannou,Derrick Lewis,1.40,3.80,Derrick Lewis,2023-12-28 11:40:25.898186
http://www.betmma.tips/mma_event_betting_history.php?Event=327,7th Jul 18,UFC 226,Mike Perry,Paul Felder,2.50,1.70,Mike Perry,2023-12-28 11:40:25.898186
http://www.betmma.tips/mma_event_betting_history.php?Event=327,7th Jul 18,UFC 226,Michael Chiesa,Anthony Pettis,1.62,2.60,Anthony Pettis,2023-12-28 11:40:25.898186
http://www.betmma.tips/mma_event_betting_history.php?Event=327,7th Jul 18,UFC 226,Gokhan Saki,Khalil Rountree,1.74,2.30,Khalil Rountree,2023-12-28 11:40:25.898186
http://www.betmma.tips/mma_event_betting_history.php?Event=327,7th Jul 18,UFC 226,Paulo Costa,Urijah Hall,inf,inf,Paulo Costa,2023-12-28 11:40:25.898186
http://www.betmma.tips/mma_event_betting_history.php?Event=327,7th Jul 18,UFC 226,Raphael Assuncao,Rob Font,1.78,2.38,Raphael Assuncao,2023-12-28 11:40:25.898186
http://www.betmma.tips/mma_event_betting_history.php?Event=327,7th Jul 18,UFC 226,Lando Vannata,Drakkar Klose,1.54,2.74,Drakkar Klose,2023-12-28 11:40:25.898186
http://www.betmma.tips/mma_event_betting_history.php?Event=327,7th Jul 18,UFC 226,Max Griffin,Curtis Millender,2.55,1.61,Curtis Millender,2023-12-28 11:40:25.898186
http://www.betmma.tips/mma_event_betting_history.php?Event=327,7th Jul 18,UFC 226,Daniel Hooker,Gilbert Burns,1.89,2.05,Daniel Hooker,2023-12-28 11:40:25.898186
http://www.betmma.tips/mma_event_betting_history.php?Event=327,7th Jul 18,UFC 226,Jamie Moyle,Emily Whitmire,1.57,2.75,Emily Whitmire,2023-12-28 11:40:25.898186
http://www.betmma.tips/mma_event_betting_history.php?Event=360,23rd Jun 18,UFC Fight Night 132,Donald Cerrone,Leon Edwards,3.25,1.49,Leon Edwards,2023-12-28 11:40:25.898186
http://www.betmma.tips/mma_event_betting_history.php?Event=360,23rd Jun 18,UFC Fight Night 132,Tyson Pedro,Ovince St Preux,1.74,2.26,Ovince St Preux,2023-12-28 11:40:25.898186
http://www.betmma.tips/mma_event_betting_history.php?Event=360,23rd Jun 18,UFC Fight Night 132,Shinsho Anzai,Jake Matthews,5.72,1.18,Jake Matthews,2023-12-28 11:40:25.898186
http://www.betmma.tips/mma_event_betting_history.php?Event=360,23rd Jun 18,UFC Fight Night 132,Naoki Inoue,Matt Schnell,1.54,2.69,Matt Schnell,2023-12-28 11:40:25.898186
http://www.betmma.tips/mma_event_betting_history.php?Event=360,23rd Jun 18,UFC Fight Night 132,Jessica-Rose Clark,Jessica Eye,1.62,2.50,Jessica Eye,2023-12-28 11:40:25.898186
http://www.betmma.tips/mma_event_betting_history.php?Event=360,23rd Jun 18,UFC Fight Night 132,Viviane Pereira,Yan Xiaonan,1.62,2.50,Yan Xiaonan,2023-12-28 11:40:25.898186
http://www.betmma.tips/mma_event_betting_history.php?Event=360,23rd Jun 18,UFC Fight Night 132,Teruto Ishihara,Petr Yan,6.15,1.17,Petr Yan,2023-12-28 11:40:25.898186
http://www.betmma.tips/mma_event_betting_history.php?Event=360,23rd Jun 18,UFC Fight Night 132,Li Jingliang,Daichi Abe,1.45,3.15,Li Jingliang,2023-12-28 11:40:25.898186
http://www.betmma.tips/mma_event_betting_history.php?Event=360,23rd Jun 18,UFC Fight Night 132,Jenel Lausa,Yuta Sasaki,3.30,1.43,Yuta Sasaki,2023-12-28 11:40:25.898186
http://www.betmma.tips/mma_event_betting_history.php?Event=360,23rd Jun 18,UFC Fight Night 132,Felipe Arantes,Yadong Song,2.00,1.91,Yadong Song,2023-12-28 11:40:25.898186
http://www.betmma.tips/mma_event_betting_history.php?Event=360,23rd Jun 18,UFC Fight Night 132,Kenan Song,Hector Aldana,1.36,3.60,Kenan Song,2023-12-28 11:40:25.898186
