,event_date,event_name,weight_class,fighter1,fighter2,favourite,underdog,favourite_odds,underdog_odds,outcome,method,round,fighter1_height,fighter1_curr_weight,fighter1_dob,fighter1_reach,fighter1_stance,fighter1_sig_strikes_landed_pm,fighter1_sig_strikes_accuracy,fighter1_sig_strikes_absorbed_pm,fighter1_sig_strikes_defended,fighter1_takedown_avg_per15m,fighter1_takedown_accuracy,fighter1_takedown_defence,fighter1_submission_avg_attempted_per15m,fighter2_height,fighter2_curr_weight,fighter2_dob,fighter2_reach,fighter2_stance,fighter2_sig_strikes_landed_pm,fighter2_sig_strikes_accuracy,fighter2_sig_strikes_absorbed_pm,fighter2_sig_strikes_defended,fighter2_takedown_avg_per15m,fighter2_takedown_accuracy,fighter2_takedown_defence,fighter2_submission_avg_attempted_per15m,events_extract_ts,odds_extract_ts,fighter_extract_ts
631,2022-07-16,UFC Fight Night: Ortega vs. Rodriguez,Featherweight,Bill Algeo,Herbert Burns,Bill Algeo,Herbert Burns,1.5,2.85,fighter1,KO/TKO,2,182.88,65.77083999999999,1989-06-09,185.42000000000002,Switch,5.93,0.53,4.32,0.46,0.87,0.42,0.55,0.1,175.26,65.77083999999999,1988-02-02,185.42000000000002,Orthodox,1.61,0.51,4.74,0.3,3.92,0.75,0.6,3.3,2023-09-21 02:02:55.178363,2023-12-28 11:40:25.898186,2023-09-20 21:50:56.958211
632,2022-07-16,UFC Fight Night: Ortega vs. Rodriguez,Light Heavyweight,Dustin Jacoby,Da Woon Jung,,,,,fighter1,KO/TKO              Punch,1,190.5,92.98636,1988-04-04,193.04,Orthodox,5.46,0.46,4.02,0.59,0.4,0.25,0.6,0.0,193.04,92.98636,1993-12-07,198.12,Orthodox,3.49,0.43,3.89,0.51,1.9,0.5,0.77,0.2,2023-09-21 02:02:55.178363,,2023-09-20 21:50:56.958211
633,2022-07-16,UFC Fight Night: Ortega vs. Rodriguez,Middleweight,Dustin Stoltzfus,Dwight Grant,Dustin Stoltzfus,Dwight Grant,1.83,2.25,fighter1,U-DEC,3,182.88,83.91452,1991-11-15,190.5,Orthodox,2.96,0.41,3.28,0.46,1.76,0.35,0.46,0.5,185.42000000000002,83.91452,1984-09-14,193.04,Switch,3.29,0.36,2.66,0.6,0.61,1.0,0.66,0.0,2023-09-21 02:02:55.178363,2023-12-28 11:40:25.898186,2023-09-20 21:50:56.958211
634,2022-07-16,UFC Fight Night: Ortega vs. Rodriguez,Women's Strawweight,Emily Ducote,Jessica Penne,Emily Ducote,Jessica Penne,1.65,2.54,fighter1,U-DEC,3,157.48,52.16308,1994-01-01,160.02,Orthodox,6.64,0.46,8.38,0.54,0.0,0.0,0.9,0.0,165.1,52.16308,1983-01-30,170.18,Orthodox,2.52,0.31,4.75,0.46,1.32,0.21,0.36,0.6,2023-09-21 02:02:55.178363,2023-12-28 11:40:25.898186,2023-09-20 21:50:56.958211
635,2022-07-09,UFC Fight Night: Dos Anjos vs. Fiziev,Lightweight,Rafael Fiziev,Rafael Dos Anjos,,,,,fighter1,KO/TKO              Punch,5,172.72,70.30676,1993-03-05,180.34,Switch,5.06,0.51,5.17,0.48,0.31,0.4,0.9,0.0,172.72,77.11064,1984-10-26,177.8,Southpaw,3.52,0.47,3.19,0.6,2.01,0.35,0.56,0.6,2023-09-21 02:02:55.178363,,2023-09-20 21:50:56.958211
636,2022-07-09,UFC Fight Night: Dos Anjos vs. Fiziev,Middleweight,Caio Borralho,Armen Petrosyan,Caio Borralho,Armen Petrosyan,1.44,3.3,fighter1,U-DEC,3,177.8,83.91452,1993-01-16,190.5,Southpaw,2.59,0.61,1.86,0.59,2.63,0.66,0.57,0.7,190.5,83.91452,1990-11-02,180.34,Orthodox,5.97,0.52,3.03,0.56,0.23,0.33,0.36,0.0,2023-09-21 02:02:55.178363,2023-12-28 11:40:25.898186,2023-09-20 21:50:56.958211
637,2022-07-09,UFC Fight Night: Dos Anjos vs. Fiziev,Bantamweight,Said Nurmagomedov,Douglas Silva de Andrade,Said Nurmagomedov,Douglas Silva de Andrade,1.22,4.8,fighter1,U-DEC,3,172.72,61.23492,1992-04-05,177.8,Orthodox,3.54,0.47,2.15,0.56,1.03,0.16,0.65,1.2,170.18,61.23492,1985-06-22,172.72,Orthodox,3.66,0.38,3.99,0.58,0.61,0.46,0.7,0.2,2023-09-21 02:02:55.178363,2023-12-28 11:40:25.898186,2023-09-20 21:50:56.958211
638,2022-07-09,UFC Fight Night: Dos Anjos vs. Fiziev,Heavyweight,Chase Sherman,Jared Vanderaa,Jared Vanderaa,Chase Sherman,1.48,2.98,fighter1,KO/TKO              Punches,3,193.04,113.398,1989-11-16,198.12,Orthodox,6.04,0.45,6.65,0.52,0.09,0.5,0.74,0.0,193.04,120.20188,1992-05-12,203.2,Orthodox,4.96,0.44,5.67,0.45,0.18,0.5,0.2,0.0,2023-09-21 02:02:55.178363,2023-12-28 11:40:25.898186,2023-09-20 21:50:56.958211
639,2022-07-09,UFC Fight Night: Dos Anjos vs. Fiziev,Bantamweight,Aiemann Zahabi,Ricky Turcios,Ricky Turcios,Aiemann Zahabi,1.51,3.1,fighter1,U-DEC,3,172.72,61.23492,1987-11-19,172.72,Orthodox,3.04,0.43,3.4,0.72,0.25,0.16,0.75,0.0,175.26,61.23492,1993-06-05,180.34,Orthodox,5.08,0.37,3.7,0.55,1.0,0.25,0.45,0.2,2023-09-21 02:02:55.178363,2023-12-28 11:40:25.898186,2023-09-20 21:50:56.958211
640,2022-07-09,UFC Fight Night: Dos Anjos vs. Fiziev,Lightweight,Jamie Mullarkey,Michael Johnson,Jamie Mullarkey,Michael Johnson,1.44,2.95,fighter1,S-DEC,3,182.88,70.30676,1994-08-17,187.96,Orthodox,4.46,0.47,4.41,0.54,2.46,0.34,0.76,0.1,177.8,70.30676,1986-06-04,185.42000000000002,Southpaw,4.28,0.39,3.91,0.58,0.46,0.38,0.8,0.1,2023-09-21 02:02:55.178363,2023-12-28 11:40:25.898186,2023-09-20 21:50:56.958211
641,2022-07-09,UFC Fight Night: Dos Anjos vs. Fiziev,Middleweight,Cody Brundage,Tresean Gore,Tresean Gore,Cody Brundage,1.8,2.4,fighter1,KO/TKO              Punch,1,182.88,83.91452,1994-05-16,182.88,Orthodox,1.79,0.54,2.18,0.46,2.42,0.47,0.73,1.2,182.88,83.91452,1994-06-21,190.5,Switch,3.04,0.53,6.13,0.47,3.04,0.71,0.81,1.2,2023-09-21 02:02:55.178363,2023-12-28 11:40:25.898186,2023-09-20 21:50:56.958211
642,2022-07-09,UFC Fight Night: Dos Anjos vs. Fiziev,Women's Flyweight,Antonina Shevchenko,Cortney Casey,Antonina Shevchenko,Cortney Casey,1.58,2.57,fighter1,S-DEC,3,172.72,56.699,1984-11-20,170.18,Southpaw,3.86,0.55,2.93,0.52,0.43,0.42,0.53,0.4,170.18,56.699,1987-05-05,170.18,Orthodox,4.29,0.39,4.0,0.55,0.39,0.31,0.39,0.5,2023-09-21 02:02:55.178363,2023-12-28 11:40:25.898186,2023-09-20 21:50:56.958211
643,2022-07-09,UFC Fight Night: Dos Anjos vs. Fiziev,Featherweight,David Onama,Garrett Armfield,David Onama,Garrett Armfield,1.13,7.1,fighter1,SUB              Arm Triangle,2,180.34,65.77083999999999,1994-06-07,187.96,Orthodox,5.38,0.46,5.48,0.51,0.87,0.18,0.45,0.3,167.64000000000001,61.23492,1996-10-09,177.8,Orthodox,5.29,0.44,3.52,0.57,0.0,0.0,0.75,0.0,2023-09-21 02:02:55.178363,2023-12-28 11:40:25.898186,2023-09-20 21:50:56.958211
644,2022-07-09,UFC Fight Night: Dos Anjos vs. Fiziev,Light Heavyweight,Kennedy Nzechukwu,Karl Roberson,Kennedy Nzechukwu,Karl Roberson,1.63,2.46,fighter1,KO/TKO              Elbows,3,195.58,92.98636,1992-06-13,210.82,Southpaw,4.86,0.46,4.27,0.51,0.68,0.5,0.8,0.3,185.42000000000002,92.98636,1990-10-04,187.96,Southpaw,2.57,0.51,2.42,0.57,0.72,0.4,0.42,0.5,2023-09-21 02:02:55.178363,2023-12-28 11:40:25.898186,2023-09-20 21:50:56.958211
645,2022-07-09,UFC Fight Night: Dos Anjos vs. Fiziev,Bantamweight,Saidyokub Kakhramonov,Ronnie Lawrence,Ronnie Lawrence,Saidyokub Kakhramonov,1.83,2.12,fighter1,U-DEC,3,172.72,61.23492,1995-11-14,175.26,Orthodox,2.05,0.51,0.88,0.58,6.63,0.48,0.83,1.9,172.72,61.23492,1992-06-13,172.72,Switch,2.78,0.56,1.75,0.52,6.75,0.77,0.45,0.2,2023-09-21 02:02:55.178363,2023-12-28 11:40:25.898186,2023-09-20 21:50:56.958211
646,2022-07-02,UFC 276: Adesanya vs. Cannonier,Middleweight,Israel Adesanya,Jared Cannonier,Israel Adesanya,Jared Cannonier,1.2,5.6,fighter1,U-DEC,5,193.04,83.91452,1989-07-22,203.2,Switch,3.93,0.48,3.11,0.56,0.05,0.14,0.77,0.1,180.34,83.91452,1984-03-16,195.58,Switch,4.68,0.52,4.13,0.59,0.44,0.42,0.63,0.0,2023-09-21 02:02:55.178363,2023-12-28 11:40:25.898186,2023-09-20 21:50:56.958211
647,2022-07-02,UFC 276: Adesanya vs. Cannonier,Featherweight,Alexander Volkanovski,Max Holloway,,,,,fighter1,U-DEC,5,167.64000000000001,65.77083999999999,1988-09-29,180.34,Orthodox,6.25,0.56,3.36,0.58,1.86,0.37,0.69,0.2,180.34,65.77083999999999,1991-12-04,175.26,Orthodox,7.17,0.47,4.75,0.59,0.27,0.53,0.84,0.3,2023-09-21 02:02:55.178363,,2023-09-20 21:50:56.958211
648,2022-07-02,UFC 276: Adesanya vs. Cannonier,Middleweight,Alex Pereira,Sean Strickland,Sean Strickland,Alex Pereira,1.85,2.14,fighter1,KO/TKO              Punches,1,193.04,92.98636,1987-07-07,200.66,Orthodox,5.11,0.62,3.7,0.51,0.22,1.0,0.7,0.2,185.42000000000002,83.91452,1991-02-27,193.04,Orthodox,5.82,0.41,4.24,0.63,0.92,0.64,0.84,0.2,2023-09-21 02:02:55.178363,2023-12-28 11:40:25.898186,2023-09-20 21:50:56.958211
649,2022-07-02,UFC 276: Adesanya vs. Cannonier,Welterweight,Bryan Barberena,Robbie Lawler,Bryan Barberena,Robbie Lawler,2.0,2.02,fighter1,KO/TKO              Punches,2,182.88,77.11064,1989-05-03,182.88,Southpaw,5.53,0.48,4.74,0.44,0.14,0.22,0.49,0.3,180.34,77.11064,1982-03-20,187.96,Southpaw,3.85,0.47,4.67,0.59,0.65,0.64,0.65,0.0,2023-09-21 02:02:55.178363,2023-12-28 11:40:25.898186,2023-09-20 21:50:56.958211
650,2022-07-02,UFC 276: Adesanya vs. Cannonier,Bantamweight,Pedro Munhoz,Sean O'Malley,Sean O'Malley,Pedro Munhoz,1.34,3.6,No contest,CNC,2,167.64000000000001,61.23492,1986-09-07,165.1,Orthodox,5.45,0.43,6.14,0.56,0.47,0.19,0.82,0.5,180.34,61.23492,1994-10-24,182.88,Switch,7.25,0.61,3.51,0.61,0.43,0.42,0.62,0.4,2023-09-21 02:02:55.178363,2023-12-28 11:40:25.898186,2023-09-20 21:50:56.958211
651,2022-07-02,UFC 276: Adesanya vs. Cannonier,Lightweight,Jalin Turner,Brad Riddell,Jalin Turner,Brad Riddell,1.67,2.4,fighter1,SUB              Guillotine Choke,1,190.5,70.30676,1995-05-18,195.58,Southpaw,5.82,0.48,4.61,0.41,0.91,0.55,0.75,1.3,170.18,70.30676,1991-09-30,180.34,Orthodox,4.71,0.53,3.53,0.53,1.77,0.36,0.63,0.0,2023-09-21 02:02:55.178363,2023-12-28 11:40:25.898186,2023-09-20 21:50:56.958211
652,2022-07-02,UFC 276: Adesanya vs. Cannonier,Welterweight,Jim Miller,Donald Cerrone,Jim Miller,Donald Cerrone,1.57,2.65,fighter1,SUB              Guillotine Choke,2,172.72,70.30676,1983-08-30,180.34,Southpaw,2.86,0.41,3.08,0.58,1.56,0.43,0.48,1.8,185.42000000000002,70.30676,1983-03-29,185.42000000000002,Orthodox,4.41,0.46,4.48,0.53,1.16,0.33,0.73,1.2,2023-09-21 02:02:55.178363,2023-12-28 11:40:25.898186,2023-09-20 21:50:56.958211
653,2022-07-02,UFC 276: Adesanya vs. Cannonier,Welterweight,Ian Garry,Gabe Green,,,,,fighter1,U-DEC,3,190.5,77.11064,1997-11-17,187.96,Orthodox,6.67,0.56,3.58,0.53,0.67,0.75,0.69,0.0,177.8,77.11064,1993-05-02,185.42000000000002,Switch,6.28,0.45,6.95,0.47,0.83,0.5,0.53,0.3,2023-09-21 02:02:55.178363,,2023-09-20 21:50:56.958211
654,2022-07-02,UFC 276: Adesanya vs. Cannonier,Middleweight,Dricus Du Plessis,Brad Tavares,Dricus Du Plessis,Brad Tavares,1.62,2.6,fighter1,U-DEC,3,185.42000000000002,83.91452,1994-01-14,193.04,Switch,6.95,0.55,3.79,0.53,2.72,0.5,0.4,1.1,185.42000000000002,83.91452,1987-12-21,187.96,Orthodox,3.38,0.43,3.03,0.56,0.81,0.26,0.82,0.0,2023-09-21 02:02:55.178363,2023-12-28 11:40:25.898186,2023-09-20 21:50:56.958211
655,2022-07-02,UFC 276: Adesanya vs. Cannonier,Middleweight,Andre Muniz,Uriah Hall,,,,,fighter1,U-DEC,3,185.42000000000002,83.91452,1990-02-17,198.12,Southpaw,2.17,0.5,2.03,0.53,2.97,0.4,0.35,1.5,182.88,83.91452,1984-07-31,200.66,Orthodox,3.23,0.48,3.85,0.54,0.54,0.38,0.64,0.1,2023-09-21 02:02:55.178363,,2023-09-20 21:50:56.958211
656,2022-07-02,UFC 276: Adesanya vs. Cannonier,Women's Flyweight,Maycee Barber,Jessica Eye,Maycee Barber,Jessica Eye,1.33,3.75,fighter1,U-DEC,3,165.1,56.699,1998-05-18,165.1,Switch,4.6,0.52,2.72,0.54,1.14,0.35,0.45,0.1,167.64000000000001,56.699,1986-07-27,167.64000000000001,Orthodox,3.86,0.37,4.19,0.55,0.58,0.4,0.57,0.5,2023-09-21 02:02:55.178363,2023-12-28 11:40:25.898186,2023-09-20 21:50:56.958211
657,2022-07-02,UFC 276: Adesanya vs. Cannonier,Women's Bantamweight,Julija Stoliarenko,Jessica-Rose Clark,Jessica-Rose Clark,Julija Stoliarenko,1.69,2.35,fighter1,SUB              Armbar,1,170.18,56.699,1993-04-08,167.64000000000001,,2.81,0.4,4.56,0.44,0.91,0.3,0.62,1.4,165.1,61.23492,1987-11-28,162.56,Orthodox,3.73,0.51,3.51,0.58,1.66,0.42,0.62,0.3,2023-09-21 02:02:55.178363,2023-12-28 11:40:25.898186,2023-09-20 21:50:56.958211
658,2022-06-25,UFC Fight Night: Tsarukyan vs. Gamrot,Lightweight,Mateusz Gamrot,Arman Tsarukyan,Arman Tsarukyan,Mateusz Gamrot,1.43,3.25,fighter1,U-DEC,5,177.8,70.30676,1990-12-11,177.8,Southpaw,3.03,0.51,3.23,0.6,4.54,0.31,0.9,0.2,170.18,70.30676,1996-10-11,182.88,Orthodox,3.82,0.48,1.91,0.54,3.43,0.36,0.75,0.0,2023-09-21 02:02:55.178363,2023-12-28 11:40:25.898186,2023-09-20 21:50:56.958211
659,2022-06-25,UFC Fight Night: Tsarukyan vs. Gamrot,Welterweight,Shavkat Rakhmonov,Neil Magny,Shavkat Rakhmonov,Neil Magny,1.23,5.0,fighter1,SUB              Guillotine Choke,2,185.42000000000002,77.11064,1994-10-23,195.58,Orthodox,4.45,0.59,2.61,0.53,1.49,0.33,1.0,1.5,190.5,77.11064,1987-08-03,203.2,Orthodox,3.45,0.46,2.4,0.53,2.22,0.4,0.55,0.3,2023-09-21 02:02:55.178363,2023-12-28 11:40:25.898186,2023-09-20 21:50:56.958211
660,2022-06-25,UFC Fight Night: Tsarukyan vs. Gamrot,Heavyweight,Josh Parisian,Alan Baudot,Josh Parisian,Alan Baudot,1.9,2.16,fighter1,KO/TKO              Punches,2,193.04,120.20188,1989-06-28,200.66,Orthodox,4.54,0.48,4.81,0.41,0.99,0.33,0.46,0.2,190.5,110.222856,1988-02-01,200.66,Orthodox,5.36,0.58,4.82,0.46,0.0,0.0,0.62,0.0,2023-09-21 02:02:55.178363,2023-12-28 11:40:25.898186,2023-09-20 21:50:56.958211
661,2022-06-25,UFC Fight Night: Tsarukyan vs. Gamrot,Lightweight,Thiago Moises,Christos Giagos,Thiago Moises,Christos Giagos,1.44,3.2,fighter1,SUB              Rear Naked Choke,1,175.26,70.30676,1995-03-23,177.8,Orthodox,2.47,0.39,4.4,0.54,1.53,0.4,0.56,1.3,177.8,70.30676,1990-01-23,180.34,Orthodox,2.98,0.42,2.95,0.51,2.93,0.37,0.52,0.4,2023-09-21 02:02:55.178363,2023-12-28 11:40:25.898186,2023-09-20 21:50:56.958211
662,2022-06-25,UFC Fight Night: Tsarukyan vs. Gamrot,Bantamweight,Umar Nurmagomedov,Nate Maness,,,,,fighter1,U-DEC,3,172.72,61.23492,1996-01-03,175.26,Orthodox,4.85,0.7,0.73,0.75,4.28,0.45,1.0,0.9,177.8,56.699,1991-06-27,182.88,Orthodox,1.94,0.42,4.65,0.4,0.96,0.75,0.75,0.3,2023-09-21 02:02:55.178363,,2023-09-20 21:50:56.958211
663,2022-06-25,UFC Fight Night: Tsarukyan vs. Gamrot,Middleweight,Chris Curtis,Rodolfo Vieira,Chris Curtis,Rodolfo Vieira,1.93,2.1,fighter1,U-DEC,3,177.8,83.91452,1987-07-15,190.5,Orthodox,5.36,0.5,6.3,0.54,0.0,0.0,0.92,0.0,182.88,83.91452,1989-09-25,185.42000000000002,Orthodox,3.36,0.54,4.84,0.48,3.7,0.26,1.0,1.4,2023-09-21 02:02:55.178363,2023-12-28 11:40:25.898186,2023-09-20 21:50:56.958211
664,2022-06-25,UFC Fight Night: Tsarukyan vs. Gamrot,Light Heavyweight,Carlos Ulberg,Tafon Nchukwi,Tafon Nchukwi,Carlos Ulberg,1.74,2.35,fighter1,KO/TKO              Punches,1,193.04,92.98636,1990-11-07,195.58,Orthodox,7.29,0.59,3.59,0.52,0.95,0.75,0.75,0.3,182.88,83.91452,1994-10-14,195.58,Orthodox,5.57,0.52,4.11,0.54,0.76,0.57,0.64,0.0,2023-09-21 02:02:55.178363,2023-12-28 11:40:25.898186,2023-09-20 21:50:56.958211
665,2022-06-25,UFC Fight Night: Tsarukyan vs. Gamrot,Featherweight,Shayilan Nuerdanbieke,TJ Brown,,,,,fighter1,U-DEC,3,172.72,65.77083999999999,1994-05-04,175.26,Orthodox,2.28,0.45,2.94,0.5,2.9,0.33,0.4,0.0,175.26,65.77083999999999,1990-05-22,182.88,Switch,3.63,0.45,3.14,0.48,3.53,0.55,0.36,1.5,2023-09-21 02:02:55.178363,,2023-09-20 21:50:56.958211
666,2022-06-25,UFC Fight Night: Tsarukyan vs. Gamrot,Bantamweight,Sergey Morozov,Raulian Paiva,Sergey Morozov,Raulian Paiva,1.65,2.45,fighter1,U-DEC,3,167.64000000000001,61.23492,1989-06-14,170.18,Orthodox,3.01,0.43,2.97,0.61,3.63,0.31,0.68,0.0,172.72,61.23492,1995-10-17,175.26,Orthodox,4.14,0.42,5.01,0.48,0.65,0.23,0.77,0.2,2023-09-21 02:02:55.178363,2023-12-28 11:40:25.898186,2023-09-20 21:50:56.958211
667,2022-06-25,UFC Fight Night: Tsarukyan vs. Gamrot,Flyweight,Cody Durden,JP Buys,,,,,fighter1,KO/TKO              Punch,1,170.18,56.699,1991-03-29,170.18,Southpaw,3.13,0.49,2.94,0.52,5.41,0.5,0.8,0.4,165.1,61.23492,1996-04-30,170.18,Orthodox,1.88,0.39,3.02,0.4,1.55,0.25,0.25,2.3,2023-09-21 02:02:55.178363,,2023-09-20 21:50:56.958211
668,2022-06-25,UFC Fight Night: Tsarukyan vs. Gamrot,Bantamweight,Mario Bautista,Brian Kelleher,Mario Bautista,Brian Kelleher,1.57,2.75,fighter1,SUB              Rear Naked Choke,1,175.26,61.23492,1993-07-01,175.26,Switch,5.32,0.51,4.2,0.53,2.72,0.5,0.56,1.3,167.64000000000001,61.23492,1986-08-19,167.64000000000001,Switch,3.36,0.41,4.61,0.54,1.79,0.42,0.6,0.7,2023-09-21 02:02:55.178363,2023-12-28 11:40:25.898186,2023-09-20 21:50:56.958211
669,2022-06-25,UFC Fight Night: Tsarukyan vs. Gamrot,Women's Strawweight,Vanessa Demopoulos,Jinh Yu Frey,Jinh Yu Frey,Vanessa Demopoulos,1.45,3.0,fighter1,S-DEC,3,157.48,52.16308,1988-09-22,149.86,Orthodox,3.71,0.42,5.61,0.43,0.58,0.13,0.5,0.8,160.02,52.16308,1985-05-20,165.1,Southpaw,2.95,0.42,4.11,0.52,1.02,0.37,0.89,0.3,2023-09-21 02:02:55.178363,2023-12-28 11:40:25.898186,2023-09-20 21:50:56.958211
670,2022-06-18,UFC Fight Night: Kattar vs. Emmett,Featherweight,Josh Emmett,Calvin Kattar,Calvin Kattar,Josh Emmett,1.42,3.35,fighter1,S-DEC,5,167.64000000000001,65.77083999999999,1985-03-04,177.8,Orthodox,4.07,0.36,4.66,0.61,0.92,0.37,0.46,0.1,180.34,65.77083999999999,1988-03-26,182.88,Orthodox,5.12,0.39,7.1,0.54,0.42,0.29,0.91,0.1,2023-09-21 02:02:55.178363,2023-12-28 11:40:25.898186,2023-09-20 21:50:56.958211
671,2022-06-18,UFC Fight Night: Kattar vs. Emmett,Welterweight,Kevin Holland,Tim Means,Kevin Holland,Tim Means,1.32,3.85,fighter1,SUB              D'Arce Choke,2,190.5,77.11064,1992-11-05,205.74,Orthodox,4.39,0.49,3.22,0.51,0.78,0.38,0.53,0.5,187.96,77.11064,1984-02-20,190.5,Orthodox,4.93,0.47,3.61,0.6,1.21,0.44,0.65,0.2,2023-09-21 02:02:55.178363,2023-12-28 11:40:25.898186,2023-09-20 21:50:56.958211
672,2022-06-18,UFC Fight Night: Kattar vs. Emmett,Middleweight,Joaquin Buckley,Albert Duraev,Albert Duraev,Joaquin Buckley,1.5,2.95,fighter1,KO/TKO,2,177.8,77.11064,1994-04-27,193.04,Southpaw,3.76,0.32,3.42,0.55,1.43,0.34,0.66,0.0,180.34,83.91452,1989-01-05,190.5,Orthodox,2.99,0.4,3.01,0.59,1.97,0.29,0.66,0.6,2023-09-21 02:02:55.178363,2023-12-28 11:40:25.898186,2023-09-20 21:50:56.958211
673,2022-06-18,UFC Fight Night: Kattar vs. Emmett,Lightweight,Damir Ismagulov,Guram Kutateladze,Damir Ismagulov,Guram Kutateladze,1.51,2.9,fighter1,S-DEC,3,177.8,70.30676,1991-02-03,187.96,Orthodox,3.36,0.42,2.44,0.61,1.0,0.28,0.7,0.0,180.34,70.30676,1992-01-08,182.88,Orthodox,4.62,0.45,4.53,0.56,0.69,0.18,0.75,0.0,2023-09-21 02:02:55.178363,2023-12-28 11:40:25.898186,2023-09-20 21:50:56.958211
674,2022-06-18,UFC Fight Night: Kattar vs. Emmett,Middleweight,Gregory Rodrigues,Julian Marquez,Gregory Rodrigues,Julian Marquez,1.65,2.5,fighter1,KO/TKO              Punch,1,190.5,83.91452,1992-02-17,190.5,Orthodox,5.99,0.55,5.67,0.51,2.4,0.5,1.0,0.5,187.96,83.91452,1990-05-08,182.88,Orthodox,4.86,0.44,4.99,0.51,0.0,0.0,0.53,2.6,2023-09-21 02:02:55.178363,2023-12-28 11:40:25.898186,2023-09-20 21:50:56.958211
675,2022-06-18,UFC Fight Night: Kattar vs. Emmett,Bantamweight,Adrian Yanez,Tony Kelley,Adrian Yanez,Tony Kelley,1.36,3.7,fighter1,KO/TKO              Punches,1,170.18,61.23492,1993-11-29,177.8,Orthodox,6.75,0.4,5.89,0.59,0.0,0.0,1.0,0.0,175.26,61.23492,1987-01-21,177.8,Switch,5.55,0.47,4.85,0.45,0.0,0.0,0.52,1.4,2023-09-21 02:02:55.178363,2023-12-28 11:40:25.898186,2023-09-20 21:50:56.958211
676,2022-06-18,UFC Fight Night: Kattar vs. Emmett,Women's Flyweight,Natalia Silva,Jasmine Jasudavicius,,,,,fighter1,U-DEC,3,162.56,56.699,1997-02-03,165.1,Southpaw,5.2,0.48,2.23,0.65,0.68,0.33,0.92,0.0,170.18,56.699,1989-03-01,172.72,Orthodox,3.54,0.4,4.41,0.51,2.17,0.37,0.8,0.0,2023-09-21 02:02:55.178363,,2023-09-20 21:50:56.958211
677,2022-06-18,UFC Fight Night: Kattar vs. Emmett,Welterweight,Jeremiah Wells,Court McGee,Jeremiah Wells,Court McGee,2.0,3.05,fighter1,KO/TKO              Punch,1,175.26,77.11064,1986-10-30,187.96,Switch,2.52,0.45,1.14,0.47,3.89,0.43,1.0,1.2,180.34,77.11064,1984-12-12,190.5,Orthodox,4.63,0.37,3.68,0.6,1.89,0.25,0.69,0.4,2023-09-21 02:02:55.178363,2023-12-28 11:40:25.898186,2023-09-20 21:50:56.958211
678,2022-06-18,UFC Fight Night: Kattar vs. Emmett,Featherweight,Ricardo Ramos,Danny Chavez,Ricardo Ramos,Danny Chavez,1.34,3.85,fighter1,KO/TKO              Spinning Back Elbow,1,175.26,65.77083999999999,1995-08-01,182.88,Orthodox,3.32,0.38,3.82,0.57,2.58,0.58,0.72,0.6,172.72,65.77083999999999,1987-03-14,170.18,Orthodox,2.86,0.38,3.83,0.5,1.95,0.6,0.87,0.0,2023-09-21 02:02:55.178363,2023-12-28 11:40:25.898186,2023-09-20 21:50:56.958211
679,2022-06-18,UFC Fight Night: Kattar vs. Emmett,Women's Strawweight,Maria Oliveira,Gloria de Paula,Gloria de Paula,Maria Oliveira,1.39,3.6,fighter1,S-DEC,3,167.64000000000001,52.16308,1996-12-12,175.26,Orthodox,5.03,0.38,5.76,0.44,0.95,0.44,0.47,0.0,165.1,52.16308,1995-06-10,170.18,Orthodox,4.89,0.53,3.77,0.66,0.74,0.37,0.65,0.5,2023-09-21 02:02:55.178363,2023-12-28 11:40:25.898186,2023-09-20 21:50:56.958211
680,2022-06-18,UFC Fight Night: Kattar vs. Emmett,Bantamweight,Cody Stamann,Eddie Wineland,Cody Stamann,Eddie Wineland,1.17,7.0,fighter1,KO/TKO              Punches,1,167.64000000000001,61.23492,1989-11-09,162.56,Orthodox,4.39,0.47,3.63,0.62,2.34,0.39,0.76,0.0,170.18,61.23492,1984-06-26,175.26,Orthodox,3.4,0.29,3.76,0.68,0.34,0.33,0.86,0.1,2023-09-21 02:02:55.178363,2023-12-28 11:40:25.898186,2023-09-20 21:50:56.958211
681,2022-06-18,UFC Fight Night: Kattar vs. Emmett,Middleweight,Phil Hawes,Deron Winn,Phil Hawes,Deron Winn,1.4,3.3,fighter1,KO/TKO              Elbows,2,182.88,83.91452,1989-01-08,195.58,Orthodox,5.55,0.59,3.7,0.55,2.28,0.36,1.0,0.2,167.64000000000001,83.91452,1989-06-13,177.8,Orthodox,4.55,0.44,6.21,0.46,4.28,0.52,0.4,0.0,2023-09-21 02:02:55.178363,2023-12-28 11:40:25.898186,2023-09-20 21:50:56.958211
682,2022-06-18,UFC Fight Night: Kattar vs. Emmett,Middleweight,Roman Dolidze,Kyle Daukaus,Kyle Daukaus,Roman Dolidze,1.42,3.4,fighter1,KO/TKO              Knee,1,187.96,83.91452,1988-07-15,193.04,Orthodox,3.02,0.44,3.01,0.55,1.72,0.5,0.33,1.7,190.5,83.91452,1993-02-27,193.04,Southpaw,3.22,0.52,2.94,0.42,2.12,0.25,0.82,1.9,2023-09-21 02:02:55.178363,2023-12-28 11:40:25.898186,2023-09-20 21:50:56.958211
